"PV1SCIE","PV1READ","PV1MATH","SOCONPA","INFOJOB2","INFOJOB1","INFOCAR","ICTOUTSIDE","ICTCLASS","HOMESCH","ENTUSE","BELONG","MASTGOAL","RESILIENCE","SWBP","EUDMO","GFOFAIL","WORKMAST","COMPETE","ATTLNACT","PISADIFF","SCREADDIFF","SCREADCOMP","JOYREAD","TEACHINT","ADAPTIVITY","STIMREAD","PERFEED","DIRINS","TEACHSUP","DISCLIMA","ICTRES","WEALTH","HEDRES","CULTPOSS","HOMEPOS","ICTSCH","ICTHOME","ESCS","CHANGE","SCCHANGE","AGE","GRADE","ST016Q01NA","IMMIG","HISEI","HISCED","FISCED","MISCED","ISCEDL","ST001D01T","REPEAT","ST004D01T"
527.325,560.551,482.827,-1.6926,-1.4728,1.1876,0.695,0.5338,0.6836,-0.0861,0.1835,-0.9506,-0.8147,-0.7622,-1.9534,-2.1464,1.1422,-0.1015,-0.5707,-1.4136,0.2705,0.3787,0.1222,-1.1538,-1.5027,-2.2652,-1.0036,-1.6391,-1.385,-0.1605,-0.8179,-1.2996,-0.6017,-0.6947,-0.7992,-0.8886,7,8,-0.6823,0,0,15.75,0,1,1,30.59,5,4,5,2,9,0,2
493.175,585.165,499.968,0.1965,-0.1744,-0.9778,-0.1645,0.5219,0.5099,-0.4559,-0.6493,0.4951,0.5761,-0.8109,0.5012,-0.3121,1.4083,-1.071,-0.2047,1.0844,-1.272,-1.8876,0.1222,0.5006,-0.2934,0.8329,1.1506,0.3993,-0.5338,0.3995,0.6911,-0.3205,-0.1104,-0.6853,0.7026,-0.1523,8,7,-0.3787,0,0,15.42,0,6,1,17.55,6,6,6,2,9,0,1
521.643,517.34,461.782,-0.3986,-0.7697,-0.9778,-0.0075,0.6937,0.3703,0.3001,-0.3551,-0.8407,-0.6331,-0.4684,-0.5928,-0.9827,-0.687,-1.071,-0.2047,-0.6583,0.2705,0.9065,-0.4419,-0.1042,0.1744,0.3695,0.0236,1.251,-0.4339,-0.8266,-0.9733,0.3692,0.4173,0.0477,-0.0624,0.1106,7,8,-0.1528,2,0,15.33,0,2,1,23.57,6,6,4,2,9,0,1
464.669,534.476,498.427,0.9078,1.4601,1.0509,0.724,-1.3048,0.2814,0.8291,-0.1528,-0.8371,-1.2438,-0.0614,-0.5928,-1.3539,1.8905,0.6291,-1.7664,1.0844,-0.4143,0.409,0.8214,2.6131,-2.2177,0.8329,2.0871,1.1537,0.4301,0.481,-2.7124,-0.1536,0.12,0.0477,0.6465,0.2807,10,7,-0.0223,0,0,15.58,0,0,1,26.64,6,6,4,2,9,0,1
510.64,633.784,580.074,-0.1607,-0.4913,-0.9778,0.0736,0.4912,0.7907,-0.2712,-0.0315,-0.3184,0.2224,-0.0614,-0.5928,-0.6723,0.052,-0.1015,-0.9792,1.0844,0.2705,0.8207,-0.4419,0.4627,1.8245,-0.5786,1.0419,0.7743,-0.0424,-0.0037,1.0294,-0.1255,0.068,0.7604,0.6465,0.29,7,9,0.446,0,0,16,1,7,1,51.01,6,5,6,3,10,0,1
616.006,559.702,537.467,0.9078,-1.4728,1.9988,0.6278,0.0889,0.5444,0.0858,0.036,-0.7535,0.9703,-0.0614,-0.5928,-0.3121,0.1097,0.487,-0.9792,1.0844,-0.4021,-0.524,0.1222,0.4627,-0.6079,0.1915,-0.103,-1.6391,-1.385,-0.5161,-0.8834,0.6901,0.9938,0.0477,1.2337,1.0816,7,10,0.2742,1,1,16.08,1,7,1,58.07,4,4,4,3,10,0,1
497.898,551.28,546.329,0.3691,-1.4728,0.6261,-0.132,0.5426,-0.2634,-0.6554,-0.1618,0.0348,0.5761,-0.4684,0.1038,0.2621,-0.4342,-0.1015,0.1956,1.0844,0.2705,-0.0697,0.1222,-0.1042,0.1744,1.1853,0.7551,0.7743,0.2036,1.314,-0.6109,-0.1536,0.3641,0.0477,-0.4948,0.1211,7,7,-0.1816,0,0,15.42,0,8,1,21.82,6,5,6,2,9,0,1
560.194,458.219,447.786,0.9078,-0.0815,-0.9778,-0.2545,0.0477,0.8272,0.2382,-0.5457,-0.0553,-0.3507,0.3858,0.5012,-0.3121,-0.3799,-0.1015,1.1811,1.0844,-0.7816,-0.215,-0.849,-1.3214,-0.8687,-1.0467,-1.0333,-1.256,-0.7139,-0.7453,-0.2058,0.069,0.2458,0.0477,0.6623,0.6156,9,11,0.4956,1,0,15.67,0,8,1,46.38,6,6,5,2,9,0,1
478.368,527.459,477.916,0.9078,0.4436,-0.2917,2.2501,1.1397,2.4394,0.4789,-0.0752,-0.1466,0.1447,-0.3459,0.6502,-0.92,1.8905,0.7068,0.3045,0.4626,-0.2888,-0.663,1.8839,0.0127,1.8245,0.8329,0.0236,-0.7784,-0.7874,0.0297,0.4922,0.0792,0.329,-1.0118,1.2337,0.3783,3,10,-0.4329,4,2,15.5,0,4,1,61.82,2,2,2,2,9,1,2
671.666,617.291,679.208,-0.124,-0.2439,-0.0535,-0.1868,1.111,0.9023,0.1386,-0.3339,0.0348,0.8347,0.7877,-0.916,0.2621,-1.8939,0.5693,0.571,0.4626,-0.7816,-0.524,0.1222,-0.4934,-0.6079,0.1041,-0.0073,0.7743,-0.1809,-0.4377,0.7767,0.9144,1.3695,-0.4903,0.6465,0.8221,8,10,0.5637,0,0,15.42,0,9,1,57.99,5,4,5,2,9,0,2
477.947,498.504,524.408,-0.5578,-0.5045,0.8657,-0.0075,-1.3048,-1.2188,-0.4425,0.4852,0.4766,-0.5589,-0.0614,0.1038,-0.9827,-0.9295,-0.3178,-0.5707,1.0844,0.2705,0.8207,-0.4419,-1.352,0.1744,-1.601,1.0419,-0.507,-0.5066,1.314,0.2621,0.6901,0.2856,-0.5813,0.6465,0.3987,3,10,0.023,0,0,16,2,6,1,39.02,5,5,5,3,11,0,1
548.281,586.167,537.617,0.9078,-0.3871,0.3847,-1.9166,1.2965,1.3377,0.7977,-0.039,-0.3184,0.4317,-0.0614,-0.5928,0.2621,-0.2006,-0.1015,-0.2661,-0.6583,-1.272,-0.0697,0.8214,0.638,-0.8262,-0.1716,-0.1313,0.7743,-0.7139,-1.1481,-0.0424,1.2943,0.9794,0.0477,2.3457,1.407,9,9,0.8261,0,0,16.08,0,5,1,58.77,5,2,5,2,9,0,1
640.567,634.953,561.441,0.9078,-1.2239,-0.1992,0.146,-1.3048,-1.2188,-0.8185,-0.7408,0.0348,0.1123,-0.0614,0.7301,-0.9827,-0.2006,-0.7233,-0.2661,0.0083,-0.6346,-0.0697,0.1222,0.1984,1.8245,0.836,1.1506,2.0165,1.8202,1.314,0.6019,-0.112,0.1052,-0.6853,-0.711,-0.2943,6,8,-0.8711,0,0,15.83,0,7,1,28.52,4,4,4,2,9,0,2
473.507,455.58,492.349,0.1965,1.2466,0.0307,0.2201,-0.4809,-1.2188,-1.1416,-0.1326,1.4903,-1.3162,-0.5176,-0.5928,-0.6723,-0.687,-1.3692,-0.9792,-0.6583,0.2705,0.5082,-0.4419,-1.1538,-0.2934,-0.1687,-0.0999,0.7743,-1.3843,-0.3971,-0.0424,-0.6231,-0.3039,1.1793,-0.7992,-0.4365,5,11,-0.6467,0,0,16.08,2,7,2,68.7,2,2,2,3,11,0,2
482.862,537.766,520.608,0.9078,0.202,-0.9778,0.3774,-0.4036,-1.2188,0.2875,-0.001,0.2195,0.5761,1.1651,1.2386,0.2621,1.8905,0.487,2.0054,1.0844,-0.4143,-1.126,1.8839,-0.5581,-0.8687,0.1067,0.5102,-0.0363,-0.2546,-0.013,-1.1088,-0.8992,0.011,1.1793,0.9438,0.3586,7,9,0.4855,2,0,16.17,0,9,1,51.56,6,6,4,2,9,0,2
488.403,520.697,436.948,0.3334,-0.2964,0.131,0.0992,-0.5931,-1.0384,-1.2893,-0.5972,0.3241,-0.5467,-0.8109,0.5012,-0.3121,-0.687,-0.772,-0.5707,-0.6198,0.7192,-0.0697,-0.7391,-0.0996,-0.7827,-1.4537,-0.9263,-1.256,-1.6464,-0.2327,0.5156,-0.6068,-0.6762,-0.6853,-0.7992,-0.9874,5,5,-0.588,0,0,15.75,0,8,1,58.77,4,2,4,2,9,0,1
545.532,556.174,525.335,0.9078,-1.4728,0.2662,0.146,-0.8181,-1.2188,-0.5889,-0.6378,-0.4509,1.8524,-0.5176,-0.5928,-0.3121,0.8794,-0.1015,0.1956,1.0844,0.2705,0.409,-0.4419,0.0127,0.1744,1.323,0.5135,-0.3253,0.2329,1.314,-0.0424,1.2943,0.6367,0.0477,0.1353,0.505,4,8,-0.6002,0,0,15.75,0,6,1,24.98,4,4,4,2,9,0,1
398.954,403.268,455.56,-1.6926,1.4601,0.3463,-0.7602,0.0112,1.0085,-0.6067,0.2758,-0.3184,0.5761,0.4558,-1.3186,-0.3121,0.4637,-0.1015,-0.2661,1.0844,0.2705,-0.0697,0.1222,0.8628,0.1744,-0.5786,0.2464,0.5121,0.2336,-0.7074,-0.2058,-1.9299,-0.9806,-1.3835,0.7899,-1.1969,10,6,-1.3807,0,0,16.17,0,2,1,21.82,4,4,2,2,9,1,1
428.395,398.525,493.796,0.9078,-1.4728,-0.9778,-1.3535,-0.3743,-0.9116,-2.2971,-0.0409,-1.8528,0.5761,-0.5176,-0.5928,-0.9827,0.5949,-0.9834,-0.2047,-0.6583,2.2893,1.7046,-2.4403,-0.7215,-1.6837,-2.2652,-1.6631,-1.6391,-1.417,-1.8485,-2.1357,-0.3205,0.1372,-1.9183,0.094,-0.6796,1,8,-0.9343,0,0,15.67,2,2,1,33.76,4,1,4,3,11,0,1
522.058,534.974,455.466,-0.3986,0.2691,-0.9778,-0.3723,-0.4809,0.2245,-0.54,-0.3519,-0.3184,0.0337,-0.144,-0.5928,-0.3121,0.8207,0.487,0.1956,-1.1507,0.7192,0.9065,-0.7391,-0.3253,0.9276,0.7368,1.0383,0.7743,0.6532,1.314,0.9207,1.8669,0.283,-0.5813,0.6465,0.4022,6,11,0.1081,3,2,15.5,0,7,3,64.44,3,3,3,2,9,0,1
574.725,625.106,623.275,0.7033,0.2691,-0.2917,0.3652,-1.3048,-0.6098,-2.2971,-0.7035,-0.3184,-0.4347,-0.0614,0.5012,0.2621,0.4637,0.5693,0.571,0.4626,-0.4021,-0.0362,0.1222,-0.8551,0.9888,0.836,0.1494,1.458,0.373,-0.0348,1.1945,-0.5742,-0.1021,-0.6853,-0.7992,-0.6016,7,8,-0.1464,0,0,15.67,0,9,1,73.38,4,4,4,2,9,0,2
553.664,569.254,521.016,0.9078,0.0116,0.677,0.5312,-1.3048,-1.2188,-0.79,-0.5899,0.0348,-1.3162,0.3858,0.5012,0.2621,0.052,-0.7233,-0.2661,0.4667,0.2705,0.5082,-0.849,-1.0279,-0.8687,-0.5786,-1.3412,-1.6391,-1.0499,-1.8358,0.2108,1.0192,1.9351,-0.6853,0.6465,0.8055,7,10,1.0012,0,0,16.17,1,10,1,68.7,6,5,6,3,10,0,1
584.865,690.636,627.746,0.9078,0.6352,1.9988,1.0404,-0.3765,-1.0928,-0.734,0.3577,-0.3184,0.676,0.3858,-0.5928,-0.6723,0.4637,1.8164,-0.4112,1.0844,-1.272,-0.0697,1.8839,1.2316,1.8245,-0.1687,1.1884,1.251,0.373,1.314,0.6499,0.4826,0.6841,0.0477,1.8376,0.9276,5,10,0.4365,0,0,16.17,2,8,1,36.35,6,6,6,3,11,0,1
526.886,543.378,491.034,-0.0974,-0.1744,0.5109,-0.132,1.0159,-1.1319,0.1789,0.7214,-0.3184,1.4751,-0.8109,-1.3186,-0.9827,0.1097,-1.034,-0.4112,0.0083,0.2705,-0.0697,0.8214,0.0995,1.3209,-2.2652,-1.7115,0.5121,-2.1693,-1.6278,2.0345,-0.6068,-0.9539,-1.0118,0.0665,-0.8587,2,6,0.5337,2,2,15.58,2,4,2,81.13,6,6,6,3,11,0,1
577.853,599.052,611.223,0.9078,-0.1252,0.4871,0.146,-0.5014,-1.2188,-0.961,-0.1351,-0.4415,-0.4805,0.3444,0.7301,1.7411,-0.5722,0.9982,-0.2661,-1.1507,-0.8863,-0.0697,-0.4089,-0.4389,0.5665,0.1888,-0.3644,-0.3253,-0.0706,0.3485,1.4022,-0.6231,-1.0942,-1.4469,0.0426,-1.1693,9,7,-1.3313,0,0,15.92,0,8,1,23.8,4,4,4,2,9,0,2
524.449,622.888,477.135,0.9078,-1.4728,0.2662,-0.132,-0.8181,-1.2188,-0.5316,-0.2218,-0.763,0.3133,-0.0806,0.1869,-0.569,0.8794,0.6291,-0.5707,0.4626,0.2705,-1.126,1.2374,0.4627,-1.2245,-2.2652,-1.6631,-0.6555,-1.3302,-1.7418,0.871,-0.1255,-0.4302,0.0477,0.7899,0.0224,3,7,0.3653,0,0,15.33,0,3,1,52.72,6,4,6,2,9,0,1
614.958,686.379,611.365,0.3691,-1.4728,0.2512,0.5568,-1.2534,-0.5232,-1.1082,-0.4532,-0.3184,-0.2151,-0.5176,0.1869,-1.3951,-0.4342,-0.7233,0.1956,1.0844,-1.272,-0.0697,0.1222,-0.4556,0.1744,0.1941,0.378,-0.6555,-0.9726,1.314,-0.4403,0.2604,0.5217,-1.0118,0.0426,0.1177,5,9,0.2203,0,0,15.92,1,8,1,76.65,4,4,4,3,10,0,2
519.957,530.075,542.871,0.9078,-1.4728,1.0509,-0.4183,-0.8181,-1.2188,-1.2893,-0.4801,0.1589,0.5761,0.3858,1.2386,0.2621,-0.3799,0.487,0.7871,1.0844,-1.272,-0.0362,0.1222,-1.0279,0.6134,-0.0818,0.2464,0.7743,0.286,1.314,0.6019,-0.6231,-0.2198,1.1793,0.4235,0.1155,7,8,-0.285,0,0,15.42,0,10,1,29.14,5,4,5,2,9,0,2
378.579,431.121,395.47,0.9078,-0.0815,1.9988,0.146,-1.3048,-1.2188,0.0148,0.2461,-0.4415,0.5761,-0.4684,-0.5928,0.2621,-0.687,-0.1015,-0.733,0.0083,1.1904,0.5082,0.1222,-1.1285,1.3209,0.1915,0.2464,1.0179,0.3737,0.6259,0.7767,0.2111,-0.0033,0.0477,-0.7992,-0.282,9,11,-0.3159,0,0,15.58,0,8,1,36.35,5,5,3,2,9,0,2
577.567,607.338,586.3,0.9078,-1.4077,0.3847,0.1087,0.2858,0.6536,0.0183,0.8614,1.4326,1.8524,2.3693,1.2386,1.7411,-1.8939,1.8164,1.1811,1.0844,-1.272,-1.8876,1.8839,1.2316,1.8245,2.0073,2.0871,2.0165,1.1049,1.314,1.4424,0.2111,0.8175,1.1793,0.572,1.0583,6,11,0.1278,0,0,15.67,0,8,1,50.9,4,4,4,2,9,0,1
505.188,531.126,475.157,0.9078,0.7196,-0.9778,-1.1829,0.2858,-1.2188,-2.2971,0.7354,-0.7914,0.1123,0.3139,-1.8489,-0.1652,1.4083,0.9982,1.1811,1.0844,-1.272,-0.0697,0.1222,0.1984,1.8245,0.4572,2.0871,0.7743,0.4301,1.314,1.1945,0.0895,0.6037,0.0477,-0.2173,0.1759,6,9,-0.0256,3,2,15.5,0,3,1,62.45,4,4,4,2,9,0,1
486.094,490.033,541.291,-1.0299,-0.1744,0.8657,0.146,2.4969,-1.2188,0.4211,-0.0916,-0.7535,-2.0701,-1.2947,-0.5928,-0.9827,0.3335,-1.071,-0.9792,-1.4117,0.8232,0.9065,-0.849,-0.321,-1.2245,-1.4494,-1.7115,-0.7784,-2.9425,-2.1621,-0.4667,1.3867,3.1882,-1.6145,2.3457,1.4848,7,10,1.3573,0,0,15.75,2,1,1,72.3,6,6,6,3,11,0,1
532.72,547.648,429.916,0.9078,0.3698,-0.9778,0.1231,-1.3048,-1.2188,-1.2112,-0.3149,0.3018,-1.3162,-1.4633,-0.5928,-0.9827,1.4083,-1.3692,1.2643,0.4626,-1.272,1.0145,1.2374,-0.7215,-0.5905,-0.1716,0.3748,1.3514,1.1049,-0.5886,0.871,-0.3629,-0.1021,0.0477,0.5377,0.0279,4,6,0.0278,0,0,16.08,2,4,1,68.54,4,4,4,3,11,0,1
400.623,433.548,427.559,0.9078,-1.4728,1.9988,0.6037,-1.3048,0.1942,-0.1435,0.8707,-0.3184,-0.4347,-0.0614,-0.5928,0.2621,-1.2319,-0.3178,-0.733,-0.6583,0.2705,0.9065,0.1222,-1.4526,1.1908,0.4572,0.2432,0.5121,-0.5066,0.6259,-0.582,1.7421,2.447,1.1793,0.7899,1.4501,10,11,1.1009,1,0,15.58,1,7,1,72.24,5,5,5,3,10,0,2
443.721,402.65,418.891,0.3691,-1.4728,-0.2917,-0.132,-1.2255,-1.2188,0.0891,-0.3038,-0.7564,-0.8444,-0.0614,0.5012,-0.3121,0.8794,-0.6545,0.1956,-0.6583,0.8232,1.5959,-1.3776,-1.9715,-1.7468,-2.2652,-1.2261,-0.6555,0.0351,-0.5973,-0.9868,0.333,0.0664,-1.4924,-1.9141,-0.8318,4,7,-0.5356,0,0,15.58,0,5,1,58.07,4,4,2,2,9,0,1
544.766,540.053,566.703,0.9078,-1.4728,-0.9778,-0.0812,-0.8181,-0.1648,-0.8204,0.2036,-0.6765,-0.8444,-0.8109,-0.5928,-0.9827,-0.2006,-0.7233,-1.2708,-1.1534,0.2705,-0.0697,-0.4419,-0.1042,-0.2934,-0.1716,-0.2622,-0.3253,-0.2546,-0.3971,0.8946,0.9144,1.711,0.0477,0.4235,0.9543,7,10,0.7376,0,0,15.42,0,5,1,51.56,6,6,5,2,9,0,1
576.125,696.07,592.928,0.9078,-1.4728,-0.2917,0.146,-0.1617,0.5796,-0.1112,-0.0926,0.3241,1.8524,0.8236,-0.5928,-0.569,0.3335,1.1448,-0.2661,1.0844,-1.272,-1.8876,1.8839,2.6131,1.8245,0.8329,0.7586,2.0165,0.5845,1.314,2.0345,-0.1255,-0.3849,0.7604,0.683,-0.0229,8,9,-1.754,0,0,15.83,0,8,1,26.64,1,1,1,2,9,0,1
503.032,493.759,568.677,0.9078,0.2837,-0.2917,0.146,-0.4036,-0.5146,-0.3465,0.4372,-0.3184,0.1123,0.4558,-1.1176,0.2621,0.4637,-0.1015,-0.2661,1.0844,-1.272,-0.556,0.1222,-0.6146,1.2403,0.1067,1.0419,2.0165,-0.7879,1.314,0.1938,0.135,0.668,-0.6853,0.4235,0.2602,7,10,-0.3255,0,0,15.58,0,7,1,23.8,5,5,5,2,9,0,2
541.539,538.282,442.903,-0.0974,-0.7697,-0.9778,-1.9166,-1.3048,-1.2188,-1.2112,0.2898,-0.6913,-1.0266,-0.4684,1.2386,1.7411,-0.1748,-0.1015,-1.7664,-0.6583,0.2705,-0.0362,0.8214,0.4493,0.8874,-0.4708,0.4798,0.5121,-1.417,-0.2023,0.871,-1.1562,-0.7993,-0.6853,0.094,-0.8077,3,6,-0.6553,0,0,15.5,0,9,1,51.25,4,4,1,2,9,0,1
406.492,413.895,399.793,0.9078,0.202,0.5109,1.3544,-0.4358,-0.3136,0.8281,1.1325,0.472,1.8524,1.6438,1.2386,1.1963,-0.7592,0.487,-0.9792,1.0844,0.2705,-0.0697,0.1222,0.9324,0.9684,-0.474,0.4072,-1.6391,0.3737,1.314,1.1945,-0.1307,-0.3272,-0.1357,-0.7337,-0.3184,10,10,-0.0645,0,0,16.17,2,9,1,71.39,4,4,4,3,11,0,2
394.169,472.989,475.626,0.9078,1.4601,-0.9778,-0.68,0.0744,0.5986,-0.8273,0.2982,-1.5109,-1.2137,0.0501,-0.5928,0.2621,-0.3799,-0.1015,-1.5513,-1.1507,0.8232,0.3787,-1.0985,0.4627,-0.2934,0.4572,-0.0104,0.7743,0.0836,-0.3971,-1.593,-0.1536,-0.4134,-1.2049,2.3457,0.0649,6,9,-0.3545,1,1,15.75,2,5,1,26.62,5,4,5,3,11,0,1
548.437,545.499,534.613,0.9078,-0.1744,-0.9778,-0.0962,-0.64,-1.2188,-2.2971,-0.331,-0.3184,-0.9548,-0.4684,0.1038,-0.267,0.4637,-0.1015,0.3709,0.0083,0.2705,-0.0697,0.1222,0.5572,0.1744,-1.4537,-0.62,0.299,-0.5522,-0.3971,0.871,0.0696,0.0893,0.0477,-1.9141,-0.3143,5,7,-0.8565,0,0,15.25,0,4,1,29.73,4,4,4,2,9,0,2
550.195,586.667,490.856,0.9078,1.4601,0.677,0.3039,-1.3048,0.039,0.1241,-0.3225,0.052,-0.4347,-0.0614,-0.5928,-2.1464,-0.3799,1.8164,-0.4112,-1.1534,0.2705,-0.0697,0.1222,-0.9016,-0.2934,-0.474,-0.3335,-1.6391,-1.5502,-1.3684,-0.4995,-0.0013,0.6244,-1.0118,-1.3205,-0.1867,4,11,-0.5127,0,0,16.17,1,5,1,44.94,4,4,4,3,10,0,2
634.442,724.839,584.226,-0.0974,-0.7697,-0.0726,-1.0823,-0.343,-1.2188,-0.0779,0.1378,0.0348,-0.094,-0.5176,-0.5928,-0.9827,0.0208,0.5693,-0.5707,1.0844,0.7192,-0.524,1.8839,0.0127,-0.6079,0.4599,1.4882,1.5844,0.3737,0.7628,0.0523,0.4949,0.0472,1.1793,1.8376,1.1879,6,10,1.0969,1,1,15.67,0,6,3,65.23,6,6,6,2,9,0,1
547.709,554.647,553.767,0.3334,-0.7697,-0.9778,-1.9166,-0.1781,-1.2188,-0.9084,-0.3022,-0.4509,-1.3162,-0.8273,1.2386,-0.6723,-0.687,-1.071,-0.733,-1.4117,0.2705,-0.0697,0.1222,0.1816,0.1744,0.836,-0.0999,0.7743,-0.2081,0.1597,0.579,-0.3629,-0.2638,0.0477,-1.3205,-0.3653,7,11,-0.9975,0,0,15.67,0,7,1,23.46,4,4,4,2,9,0,2
396.335,457.224,480.658,-1.0299,0.0876,1.1698,1.3659,1.1397,-0.1648,0.5133,0.2495,0.9517,1.1969,1.1934,-1.1176,0.7522,0.8794,1.8164,2.0054,-0.6583,0.2705,0.5082,-0.4089,-1.0727,-1.0078,-2.2652,-2.3003,-0.6555,-1.3302,-1.3684,-0.9647,-0.8794,-0.3039,-0.6853,-0.0624,-0.5359,6,10,-1.101,0,0,16.17,1,10,3,21.82,4,4,4,3,10,0,1
579.642,634.041,583.747,0.9078,1.4601,-0.9778,-0.6317,-0.4963,-1.2188,-0.7119,-0.0528,2.7249,1.8524,1.5527,0.7301,1.7411,0.3335,1.8164,-0.2661,1.0844,-1.272,-1.8876,1.8839,2.6131,1.8245,1.1813,1.1543,2.0165,1.8202,1.314,2.0345,1.8669,1.5914,1.1793,1.2337,2.0578,4,10,1.5576,0,0,16.08,0,10,2,70.09,6,6,6,2,9,0,2
332.173,340.882,369.321,-1.0299,1.4601,1.9988,2.2501,-1.3048,-1.2188,0.5133,0.3536,-0.461,0.3468,-0.0614,0.7301,0.9269,-0.9823,-0.1982,-0.4112,1.0844,0.8232,-1.1635,0.1222,-0.1042,-0.6173,-0.5786,-0.9263,-0.3253,-1.0988,-1.3684,-0.0424,0.6901,1.4674,1.1793,1.8376,1.5658,10,11,1.5748,0,0,15.25,-1,8,3,81.92,6,6,6,2,8,0,2
337.461,410.155,394.061,0.7033,-0.1744,-0.9778,0.6268,-1.3048,-1.2188,-1.6148,-0.5225,-0.3184,-0.8444,-0.4684,1.2386,0.2621,-0.2006,-1.071,-0.2047,0.0083,1.2958,0.8812,-1.3776,-0.4556,-0.6079,-0.9282,0.2783,-0.3253,-0.5794,0.0079,0.9639,-0.349,-0.3829,-1.0118,0.6465,-0.1805,8,6,0.5136,1,1,15.83,0,8,1,65.01,6,6,6,2,9,0,2
465.271,460.817,517.72,0.9078,0.1106,0.9703,-0.634,-0.1617,0.0735,0.225,-0.0365,0.4581,0.3468,1.0615,0.1869,-0.9827,0.4637,0.6291,1.1811,1.0844,-1.272,0.3787,-0.4419,0.2694,0.9276,0.1915,0.5102,-0.3253,0.6525,1.314,2.0345,1.2943,0.6789,0.0477,0.6465,0.7794,10,11,-0.2354,0,0,15.58,0,6,1,17,5,5,2,2,9,0,1
617.14,678.843,587.299,0.9078,-1.4728,-0.9778,-0.3339,-1.3048,-1.2188,-0.7769,-0.2668,1.4685,0.3468,1.6438,0.1869,0.2621,0.8794,0.0273,1.2643,-2.5375,0.2705,-1.8876,1.8839,0.5572,0.5665,-0.1716,0.6153,1.1225,0.373,0.3485,1.4022,1.7421,0.7416,1.1793,1.2337,1.7615,5,11,1.603,2,1,15.92,0,10,2,79.05,6,6,6,2,9,0,1
492.966,525.936,532.224,-1.318,-0.0815,0.9353,0.5312,0.2858,0.0266,0.2089,0.0624,-1.1206,-1.4972,-1.4832,-1.566,-0.9827,1.8905,-0.6545,-0.5707,-1.1507,0.8232,0.9065,-0.7391,-1.0279,-0.6894,-0.2644,-0.6237,0.0728,-1.3828,-1.1481,-1.8167,0.9144,0.8141,1.1793,-0.4948,0.5142,10,11,0.6887,0,0,16.08,1,2,1,58.77,6,4,6,3,10,0,1
684.139,733.748,661.723,-0.124,-1.4728,-0.9778,-0.68,-0.8181,-1.2188,-0.8092,0.1055,-1.1102,-0.2151,-1.321,-0.5928,-2.1464,1.8905,0.1187,-0.2047,-0.6583,-1.272,-1.126,1.8839,1.7513,-1.2655,-0.1687,-0.103,-0.0363,-0.9726,-0.3673,-0.9047,1.8669,1.1342,0.0477,1.2337,1.3135,7,10,1.2674,0,0,15.83,0,7,1,71.39,6,6,6,2,9,0,2
383.624,396.719,353.004,-0.2702,0.8028,-0.1473,0.0391,0.0477,0.4988,0.1346,0.234,-0.1843,0.3468,-0.1433,0.7301,0.2621,0.1097,0.4221,-0.6888,-0.6583,1.0453,0.409,-0.4419,-0.3883,0.6797,0.1915,-0.3268,-0.3253,-0.7139,1.314,-1.0701,-0.6231,0.0854,0.0477,-1.9141,-0.4828,6,9,0.6496,0,0,15.33,0,9,1,78.86,6,6,5,2,9,0,1
497.874,581.24,551.413,0.3691,-1.4728,-0.9778,-1.9166,0.2858,-1.2188,-0.0861,-0.3779,0.1935,0.5761,-0.0614,-0.5928,-0.3121,-0.4342,-0.6545,-0.5707,-0.6583,0.2705,-0.0697,0.1222,-0.2704,0.1744,0.5464,0.5102,0.7743,-0.1809,0.3485,-0.0424,0.114,0.6645,-1.3835,0.1882,-0.036,10,10,0.0038,0,0,15.33,0,7,1,68.7,4,4,4,2,9,0,2
561.31,613.036,503.061,0.9078,-0.1744,-0.0535,-1.0605,-0.1781,0.3701,-1.0709,-0.0064,-0.0599,-0.6331,0.871,1.2386,1.7411,-0.0288,-0.7233,-0.9792,1.0844,-1.272,-0.663,1.1971,0.0127,-0.2934,0.5464,-1.3412,1.0179,-0.5072,0.0079,0.627,0.4826,0.448,0.0477,-0.7337,0.0036,5,10,0.2177,0,0,15.58,0,10,1,79.05,4,4,4,2,9,0,2
622.859,640.161,625.471,-1.6926,0.4038,-0.7239,-0.3339,-0.8181,-0.6098,-0.2956,-0.6975,-1.5902,0.3468,-0.0415,-0.5928,-0.9827,1.8905,0.5693,2.0054,1.0844,-1.272,-1.8876,1.8839,2.6131,1.8245,0.5437,1.0419,1.1225,0.6525,1.314,-0.8695,-0.349,-0.6519,-0.9386,1.8376,0.2971,4,7,-0.1203,1,1,15.58,0,6,1,21.13,6,5,6,2,9,0,1
624.825,679.447,619.425,0.9078,0.202,-0.9778,-0.4015,0.4678,-1.2188,-0.7221,-0.2152,0.6738,-1.3162,0.7251,-0.5928,0.9269,1.0944,-1.034,2.0054,-0.6583,-1.272,-0.524,1.8839,-0.0176,1.8245,0.1941,0.4764,0.7743,-0.8962,0.7015,-0.0424,-0.9951,-0.8288,-1.5532,-1.9141,-1.5289,9,8,-0.7035,0,0,15.33,0,6,1,31.08,6,6,6,2,9,0,2
